item_id,order_id,category,unit_price,quantity,line_total
688,334,Electronics,257.95,1,257.95
689,335,Apparel,35.02,1,35.02
690,336,Beauty,37.32,1,37.32
691,336,Home & Kitchen,108.78,1,108.78
692,337,Electronics,199.9,1,199.9
693,338,Electronics,524.11,2,1048.22
694,338,Beauty,57.2,2,114.4
695,338,Electronics,669.02,1,669.02
696,339,Beauty,73.11,2,146.22
697,339,Sports & Outdoors,45.7,2,91.4
698,340,Home & Kitchen,107.12,1,107.12
699,340,Books,18.79,1,18.79
700,340,Apparel,80.83,1,80.83
701,341,Apparel,25.33,2,50.66
702,341,Sports & Outdoors,165.55,1,165.55
703,341,Books,28.08,2,56.16
704,342,Toys & Games,16.41,2,32.82
705,343,Home & Kitchen,247.97,1,247.97
706,344,Grocery,40.69,1,40.69
707,344,Apparel,146.78,1,146.78
708,345,Apparel,103.13,1,103.13
709,345,Apparel,49.53,1,49.53
710,345,Electronics,737.3,1,737.3
711,345,Electronics,334.31,1,334.31
712,346,Books,13.0,3,39.0
713,346,Home & Kitchen,150.14,1,150.14
714,346,Apparel,135.52,1,135.52
715,346,Beauty,27.68,2,55.36
716,346,Books,17.56,1,17.56
717,347,Electronics,616.43,1,616.43
718,347,Home & Kitchen,260.1,1,260.1
719,348,Apparel,129.03,3,387.09
720,348,Beauty,33.37,1,33.37
721,348,Toys & Games,27.19,1,27.19
722,348,Apparel,51.1,2,102.2
723,348,Home & Kitchen,111.64,1,111.64
724,349,Apparel,19.45,1,19.45
725,350,Beauty,85.68,1,85.68
726,351,Home & Kitchen,158.44,2,316.88
727,352,Apparel,55.42,2,110.84
728,352,Electronics,320.23,1,320.23
729,352,Electronics,194.73,1,194.73
730,353,Toys & Games,55.39,2,110.78
731,353,Sports & Outdoors,61.19,1,61.19
732,353,Home & Kitchen,196.79,1,196.79
733,353,Home & Kitchen,141.3,1,141.3
734,353,Home & Kitchen,169.28,2,338.56
735,354,Electronics,722.43,1,722.43
736,355,Beauty,74.83,1,74.83
737,356,Beauty,74.83,1,74.83
738,356,Beauty,65.47,2,130.94
739,356,Electronics,324.62,1,324.62
740,356,Grocery,58.93,1,58.93
741,357,Beauty,47.12,1,47.12
742,358,Grocery,20.53,1,20.53
743,359,Apparel,100.84,3,302.52
744,359,Home & Kitchen,224.08,3,672.24
745,359,Sports & Outdoors,34.59,1,34.59
746,360,Grocery,25.74,2,51.48
747,360,Home & Kitchen,158.15,2,316.3
748,360,Electronics,496.09,1,496.09
749,361,Electronics,603.62,1,603.62
750,362,Toys & Games,24.97,1,24.97
751,362,Electronics,443.57,2,887.14
752,362,Books,25.46,1,25.46
753,362,Home & Kitchen,280.65,1,280.65
754,363,Home & Kitchen,161.66,1,161.66
755,363,Grocery,47.08,2,94.16
756,363,Electronics,720.99,1,720.99
757,363,Electronics,91.68,1,91.68
758,364,Books,36.54,1,36.54
759,364,Home & Kitchen,214.64,1,214.64
760,365,Electronics,826.11,1,826.11
761,365,Books,23.8,2,47.6
762,365,Electronics,271.78,1,271.78
763,365,Toys & Games,41.18,1,41.18
764,365,Books,41.16,1,41.16
765,366,Toys & Games,48.29,3,144.87
766,366,Home & Kitchen,289.84,2,579.68
767,367,Beauty,54.36,1,54.36
768,368,Toys & Games,86.95,1,86.95
769,369,Sports & Outdoors,236.07,3,708.21
770,369,Sports & Outdoors,11.36,1,11.36
771,370,Sports & Outdoors,123.65,1,123.65
772,370,Toys & Games,83.92,1,83.92
773,370,Sports & Outdoors,187.94,2,375.88
774,371,Apparel,103.02,1,103.02
775,371,Sports & Outdoors,248.19,1,248.19
776,372,Toys & Games,13.77,1,13.77
777,373,Electronics,399.84,1,399.84
778,374,Home & Kitchen,212.03,1,212.03
779,374,Electronics,441.9,2,883.8
780,375,Apparel,24.71,1,24.71
781,375,Beauty,36.63,1,36.63
782,375,Sports & Outdoors,100.51,1,100.51
783,375,Books,35.68,1,35.68
784,375,Beauty,44.87,2,89.74
785,376,Apparel,89.87,1,89.87
786,377,Electronics,538.52,1,538.52
787,377,Toys & Games,47.23,1,47.23
788,378,Beauty,17.98,1,17.98
789,379,Electronics,536.45,1,536.45
790,379,Apparel,75.37,1,75.37
791,380,Grocery,28.0,2,56.0
792,380,Grocery,13.68,1,13.68
793,380,Electronics,573.82,1,573.82
794,381,Electronics,604.87,1,604.87
795,381,Apparel,111.62,1,111.62
796,381,Home & Kitchen,275.85,1,275.85
797,382,Grocery,14.09,2,28.18
798,383,Electronics,413.04,2,826.08
799,384,Electronics,671.88,1,671.88
800,384,Toys & Games,109.41,1,109.41
801,384,Electronics,453.39,1,453.39
802,384,Home & Kitchen,204.52,1,204.52
803,385,Books,33.21,1,33.21
804,385,Beauty,75.32,1,75.32
805,385,Electronics,545.36,2,1090.72
806,386,Beauty,51.8,1,51.8
807,387,Electronics,109.92,2,219.84
808,388,Apparel,71.47,1,71.47
809,389,Books,35.66,2,71.32
810,390,Home & Kitchen,66.92,1,66.92
811,391,Electronics,646.37,2,1292.74
812,392,Apparel,123.91,1,123.91
813,393,Beauty,18.74,1,18.74
814,393,Apparel,41.54,3,124.62
815,393,Toys & Games,30.3,1,30.3
816,393,Books,14.13,1,14.13
817,393,Sports & Outdoors,166.95,1,166.95
818,394,Toys & Games,10.94,2,21.88
819,395,Grocery,42.26,1,42.26
820,395,Apparel,79.19,1,79.19
821,395,Grocery,25.5,1,25.5
822,396,Sports & Outdoors,80.45,1,80.45
823,396,Electronics,875.41,2,1750.82
824,397,Electronics,374.93,1,374.93
825,397,Electronics,460.46,1,460.46
826,397,Apparel,53.44,3,160.32
827,398,Sports & Outdoors,191.02,1,191.02
828,398,Home & Kitchen,235.58,2,471.16
829,399,Sports & Outdoors,25.24,1,25.24
830,400,Home & Kitchen,185.67,3,557.01
831,401,Apparel,118.93,1,118.93
832,402,Toys & Games,91.96,1,91.96
833,402,Home & Kitchen,141.61,1,141.61
834,402,Toys & Games,59.98,1,59.98
835,403,Beauty,49.55,1,49.55
836,403,Books,27.62,3,82.86
837,404,Home & Kitchen,259.98,2,519.96
838,404,Toys & Games,101.05,1,101.05
839,404,Electronics,327.2,2,654.4
840,404,Apparel,78.0,1,78.0
841,405,Beauty,76.35,1,76.35
842,405,Apparel,139.83,1,139.83
843,405,Sports & Outdoors,122.15,1,122.15
844,406,Beauty,60.04,3,180.12
845,406,Sports & Outdoors,222.09,1,222.09
846,407,Home & Kitchen,242.66,1,242.66
847,407,Toys & Games,116.9,1,116.9
848,408,Books,44.23,2,88.46
849,409,Home & Kitchen,72.98,2,145.96
850,409,Books,32.56,3,97.68
851,410,Beauty,12.82,2,25.64
852,410,Electronics,504.41,1,504.41
853,410,Toys & Games,58.55,2,117.1
854,410,Apparel,65.46,3,196.38
855,410,Apparel,91.83,1,91.83
856,411,Home & Kitchen,31.68,1,31.68
857,411,Home & Kitchen,18.22,1,18.22
858,412,Electronics,439.21,2,878.42
859,413,Beauty,19.32,1,19.32
860,413,Electronics,319.24,1,319.24
861,414,Electronics,813.43,1,813.43
862,415,Electronics,404.59,2,809.18
863,415,Electronics,633.21,1,633.21
864,415,Apparel,34.09,2,68.18
865,415,Electronics,74.77,1,74.77
866,415,Apparel,67.99,1,67.99
867,416,Beauty,71.84,1,71.84
868,417,Electronics,853.74,1,853.74
869,417,Beauty,79.97,1,79.97
870,418,Apparel,108.54,1,108.54
871,418,Sports & Outdoors,215.02,1,215.02
872,418,Electronics,590.93,3,1772.79
873,419,Home & Kitchen,55.51,2,111.02
874,419,Apparel,108.44,1,108.44
875,419,Home & Kitchen,247.63,1,247.63
876,420,Grocery,17.0,1,17.0
877,420,Sports & Outdoors,20.07,1,20.07
878,420,Books,27.85,1,27.85
879,420,Home & Kitchen,277.56,1,277.56
880,421,Beauty,30.98,1,30.98
881,422,Electronics,78.18,1,78.18
882,423,Apparel,22.33,1,22.33
883,424,Apparel,67.77,2,135.54
884,424,Home & Kitchen,176.36,1,176.36
885,424,Home & Kitchen,276.69,1,276.69
886,424,Apparel,16.3,1,16.3
887,425,Electronics,328.04,2,656.08
888,425,Books,31.15,2,62.3
889,426,Beauty,41.53,2,83.06
890,426,Apparel,13.27,1,13.27
891,427,Electronics,718.39,1,718.39
892,427,Home & Kitchen,118.2,2,236.4
893,428,Sports & Outdoors,55.12,1,55.12
894,428,Sports & Outdoors,172.33,1,172.33
895,428,Toys & Games,117.56,1,117.56
896,429,Electronics,686.91,2,1373.82
897,430,Books,27.3,1,27.3
898,430,Books,26.62,1,26.62
899,431,Books,22.06,1,22.06
900,432,Apparel,13.75,1,13.75
901,432,Home & Kitchen,45.84,1,45.84
902,432,Books,20.73,1,20.73
903,432,Apparel,139.39,1,139.39
904,433,Home & Kitchen,130.94,2,261.88
905,434,Electronics,845.07,1,845.07
906,434,Apparel,75.87,1,75.87
907,434,Sports & Outdoors,125.1,1,125.1
908,434,Electronics,301.7,1,301.7
909,435,Toys & Games,50.68,1,50.68
910,435,Home & Kitchen,192.36,1,192.36
911,436,Home & Kitchen,213.85,1,213.85
912,437,Toys & Games,96.35,1,96.35
913,438,Sports & Outdoors,230.22,2,460.44
914,438,Grocery,14.23,1,14.23
915,438,Beauty,68.11,1,68.11
916,439,Apparel,14.67,1,14.67
917,440,Apparel,84.74,2,169.48
918,440,Electronics,247.28,2,494.56
919,440,Toys & Games,49.77,1,49.77
920,440,Books,17.51,1,17.51
921,440,Apparel,65.45,1,65.45
922,441,Home & Kitchen,217.04,1,217.04
923,442,Beauty,31.56,1,31.56
924,442,Apparel,30.23,1,30.23
925,442,Beauty,12.25,1,12.25
926,442,Apparel,39.76,1,39.76
927,443,Electronics,184.04,1,184.04
928,443,Apparel,69.69,1,69.69
929,443,Electronics,477.91,3,1433.73
930,443,Home & Kitchen,27.36,1,27.36
931,444,Books,28.93,1,28.93
932,444,Apparel,29.15,3,87.45
933,444,Beauty,10.21,1,10.21
934,445,Sports & Outdoors,126.54,1,126.54
935,446,Electronics,139.85,1,139.85
936,447,Electronics,281.05,1,281.05
937,447,Electronics,343.91,1,343.91
938,447,Apparel,125.29,1,125.29
939,448,Electronics,752.06,1,752.06
940,449,Books,33.13,1,33.13
941,450,Home & Kitchen,250.84,1,250.84
942,450,Home & Kitchen,60.96,2,121.92
943,451,Beauty,81.71,1,81.71
944,451,Electronics,633.95,2,1267.9
945,452,Electronics,695.36,1,695.36
946,452,Apparel,66.46,1,66.46
947,452,Apparel,35.36,1,35.36
948,453,Books,22.24,2,44.48
949,453,Apparel,19.67,1,19.67
950,453,Beauty,73.73,1,73.73
951,453,Electronics,773.72,1,773.72
952,454,Sports & Outdoors,15.79,1,15.79
953,454,Sports & Outdoors,40.97,2,81.94
954,454,Toys & Games,47.66,1,47.66
955,454,Electronics,634.1,1,634.1
956,455,Toys & Games,96.99,1,96.99
957,455,Beauty,17.89,1,17.89
958,455,Books,37.33,1,37.33
959,455,Home & Kitchen,22.42,1,22.42
960,455,Home & Kitchen,153.46,3,460.38
961,456,Apparel,99.81,3,299.43
962,456,Books,16.65,1,16.65
963,457,Sports & Outdoors,190.28,1,190.28
964,457,Apparel,51.77,1,51.77
965,458,Beauty,75.46,2,150.92
966,458,Beauty,62.87,2,125.74
967,459,Home & Kitchen,294.27,1,294.27
968,459,Home & Kitchen,122.88,3,368.64
969,459,Apparel,76.97,1,76.97
970,460,Sports & Outdoors,104.74,1,104.74
971,460,Toys & Games,89.84,1,89.84
972,461,Home & Kitchen,74.33,2,148.66
973,461,Apparel,92.1,1,92.1
974,462,Beauty,41.47,1,41.47
975,463,Books,17.87,1,17.87
976,464,Apparel,91.4,1,91.4
977,464,Home & Kitchen,259.4,1,259.4
978,464,Books,17.03,1,17.03
979,465,Sports & Outdoors,92.83,1,92.83
980,465,Home & Kitchen,284.99,1,284.99
981,466,Home & Kitchen,272.78,2,545.56
982,467,Grocery,47.34,1,47.34
983,467,Electronics,639.84,1,639.84
984,467,Beauty,57.75,1,57.75
985,467,Grocery,5.3,1,5.3
986,468,Apparel,38.09,1,38.09
987,469,Sports & Outdoors,89.46,1,89.46
988,469,Books,9.67,1,9.67
989,470,Grocery,31.95,2,63.9
990,470,Home & Kitchen,34.8,1,34.8
991,470,Electronics,890.44,1,890.44
992,471,Books,10.32,2,20.64
993,472,Electronics,174.1,1,174.1
994,472,Apparel,42.65,1,42.65
995,472,Apparel,31.4,1,31.4
996,473,Grocery,35.64,1,35.64
997,473,Apparel,140.9,1,140.9
998,474,Apparel,77.88,3,233.64
999,475,Electronics,83.15,1,83.15
1000,476,Home & Kitchen,52.73,1,52.73
1001,476,Sports & Outdoors,66.9,1,66.9
1002,476,Home & Kitchen,243.79,1,243.79
1003,477,Grocery,51.11,1,51.11
1004,477,Apparel,31.65,3,94.95
1005,478,Home & Kitchen,297.74,1,297.74
1006,479,Beauty,77.88,1,77.88
1007,479,Home & Kitchen,18.11,2,36.22
1008,480,Electronics,887.69,1,887.69
1009,481,Electronics,382.92,1,382.92
1010,481,Apparel,95.43,1,95.43
1011,482,Beauty,45.81,1,45.81
1012,483,Beauty,51.91,1,51.91
1013,484,Apparel,82.51,1,82.51
1014,485,Toys & Games,30.26,2,60.52
1015,486,Beauty,30.73,2,61.46
1016,487,Electronics,330.38,1,330.38
1017,488,Toys & Games,53.92,1,53.92
1018,488,Sports & Outdoors,198.17,1,198.17
1019,488,Beauty,56.25,1,56.25
1020,489,Apparel,95.7,2,191.4
1021,489,Grocery,25.29,1,25.29
1022,490,Apparel,30.48,2,60.96
1023,491,Home & Kitchen,213.01,1,213.01
1024,491,Home & Kitchen,21.09,1,21.09
1025,492,Apparel,136.93,1,136.93
1026,493,Apparel,127.01,1,127.01
1027,493,Apparel,38.48,1,38.48
1028,494,Apparel,12.82,1,12.82
1029,494,Home & Kitchen,151.13,1,151.13
1030,494,Home & Kitchen,96.95,1,96.95
1031,494,Apparel,57.89,1,57.89
1032,494,Apparel,147.07,3,441.21
1033,495,Toys & Games,41.15,1,41.15
1034,496,Home & Kitchen,175.55,1,175.55
1035,497,Electronics,241.73,2,483.46
1036,497,Toys & Games,20.49,3,61.47
1037,497,Sports & Outdoors,75.42,1,75.42
1038,497,Apparel,32.7,1,32.7
1039,498,Home & Kitchen,198.7,2,397.4
1040,499,Apparel,33.93,1,33.93
1041,499,Electronics,433.54,2,867.08
1042,499,Electronics,66.17,1,66.17
1043,500,Electronics,812.64,1,812.64
1044,501,Home & Kitchen,223.07,1,223.07
1045,502,Beauty,57.9,1,57.9
1046,502,Electronics,870.12,1,870.12
1047,503,Home & Kitchen,177.15,1,177.15
1048,504,Home & Kitchen,226.18,1,226.18
1049,505,Sports & Outdoors,37.21,2,74.42
1050,505,Apparel,28.56,1,28.56
1051,506,Home & Kitchen,285.93,1,285.93
1052,506,Electronics,275.68,1,275.68
1053,507,Books,33.7,1,33.7
1054,507,Electronics,506.51,1,506.51
1055,508,Apparel,142.58,1,142.58
1056,509,Books,37.54,2,75.08
1057,509,Beauty,22.52,1,22.52
1058,510,Beauty,10.63,1,10.63
1059,510,Sports & Outdoors,56.35,1,56.35
1060,511,Electronics,372.29,2,744.58
1061,511,Beauty,47.73,1,47.73
1062,512,Beauty,46.23,1,46.23
1063,512,Apparel,127.71,1,127.71
1064,513,Books,16.77,2,33.54
1065,513,Apparel,22.55,1,22.55
1066,514,Home & Kitchen,45.41,1,45.41
1067,514,Toys & Games,91.97,1,91.97
1068,515,Toys & Games,49.75,2,99.5
1069,515,Home & Kitchen,254.44,1,254.44
1070,515,Books,9.06,1,9.06
1071,515,Beauty,58.02,1,58.02
1072,516,Electronics,575.09,2,1150.18
1073,516,Electronics,770.74,2,1541.48
1074,516,Home & Kitchen,103.04,1,103.04
1075,517,Apparel,117.34,1,117.34
1076,518,Beauty,89.43,3,268.29
1077,519,Electronics,216.84,1,216.84
1078,519,Electronics,757.06,2,1514.12
1079,519,Books,37.83,1,37.83
1080,520,Sports & Outdoors,243.31,1,243.31
1081,521,Books,24.48,1,24.48
1082,522,Electronics,163.66,1,163.66
1083,522,Apparel,52.22,1,52.22
1084,522,Books,13.49,1,13.49
1085,523,Electronics,114.83,1,114.83
1086,523,Home & Kitchen,61.43,1,61.43
1087,523,Beauty,32.64,3,97.92
1088,523,Home & Kitchen,75.5,1,75.5
1089,524,Books,14.45,2,28.9
1090,524,Books,18.99,1,18.99
1091,525,Electronics,280.18,1,280.18
1092,525,Apparel,127.6,1,127.6
1093,525,Apparel,132.3,2,264.6
1094,525,Books,39.06,1,39.06
1095,526,Sports & Outdoors,165.68,1,165.68
1096,527,Books,35.07,2,70.14
1097,528,Apparel,74.19,1,74.19
1098,528,Toys & Games,34.23,1,34.23
1099,529,Electronics,229.75,2,459.5
1100,529,Apparel,34.88,1,34.88
1101,529,Sports & Outdoors,20.76,1,20.76
1102,529,Books,26.29,1,26.29
1103,530,Sports & Outdoors,123.13,2,246.26
1104,530,Home & Kitchen,82.0,1,82.0
1105,530,Beauty,35.49,1,35.49
1106,531,Books,44.41,2,88.82
1107,531,Beauty,57.08,1,57.08
1108,531,Sports & Outdoors,154.05,1,154.05
1109,531,Sports & Outdoors,116.57,1,116.57
1110,532,Books,6.54,2,13.08
1111,532,Apparel,134.54,1,134.54
1112,532,Home & Kitchen,228.58,1,228.58
1113,533,Toys & Games,88.32,1,88.32
1114,533,Home & Kitchen,24.27,1,24.27
1115,533,Toys & Games,51.01,1,51.01
1116,533,Apparel,49.83,1,49.83
1117,533,Beauty,44.74,1,44.74
1118,534,Home & Kitchen,115.86,3,347.58
1119,534,Electronics,171.25,1,171.25
1120,534,Beauty,8.67,1,8.67
1121,535,Electronics,133.49,1,133.49
1122,535,Sports & Outdoors,151.19,1,151.19
1123,536,Toys & Games,75.19,1,75.19
1124,537,Beauty,88.32,1,88.32
1125,537,Grocery,12.33,2,24.66
1126,538,Electronics,549.95,1,549.95
1127,539,Electronics,707.97,2,1415.94
1128,540,Beauty,86.88,1,86.88
1129,541,Electronics,493.17,1,493.17
1130,542,Grocery,49.89,1,49.89
1131,543,Apparel,113.83,2,227.66
1132,544,Sports & Outdoors,112.38,3,337.14
1133,544,Electronics,217.85,1,217.85
1134,544,Apparel,98.31,1,98.31
1135,545,Books,13.1,1,13.1
1136,545,Electronics,307.06,2,614.12
1137,545,Home & Kitchen,57.73,1,57.73
1138,545,Electronics,378.14,1,378.14
1139,546,Books,31.79,1,31.79
1140,546,Electronics,567.58,1,567.58
1141,546,Electronics,422.38,2,844.76
1142,547,Apparel,31.63,1,31.63
1143,547,Toys & Games,25.85,1,25.85
1144,547,Home & Kitchen,256.43,3,769.29
1145,548,Grocery,32.54,1,32.54
1146,549,Apparel,98.1,1,98.1
1147,550,Apparel,29.14,1,29.14
1148,550,Toys & Games,10.23,1,10.23
1149,550,Grocery,25.57,3,76.71
1150,551,Toys & Games,82.04,2,164.08
1151,551,Apparel,65.53,1,65.53
1152,551,Toys & Games,81.97,2,163.94
1153,552,Grocery,8.91,1,8.91
1154,553,Apparel,24.44,2,48.88
1155,554,Books,14.24,1,14.24
1156,554,Electronics,105.15,1,105.15
1157,555,Beauty,41.2,1,41.2
1158,556,Electronics,91.33,1,91.33
1159,556,Grocery,53.89,3,161.67
1160,557,Electronics,297.98,1,297.98
1161,557,Home & Kitchen,74.54,1,74.54
1162,558,Electronics,720.37,1,720.37
1163,558,Home & Kitchen,182.42,3,547.26
1164,558,Beauty,21.02,1,21.02
1165,559,Electronics,679.88,1,679.88
1166,559,Electronics,805.07,1,805.07
1167,560,Toys & Games,11.91,1,11.91
1168,561,Sports & Outdoors,218.5,1,218.5
1169,562,Books,17.63,1,17.63
1170,563,Beauty,58.57,1,58.57
1171,563,Apparel,131.1,1,131.1
1172,564,Home & Kitchen,17.79,1,17.79
1173,564,Electronics,365.57,1,365.57
1174,565,Apparel,99.68,2,199.36
1175,565,Apparel,82.09,1,82.09
1176,566,Apparel,85.5,1,85.5
1177,567,Apparel,109.38,1,109.38
1178,568,Apparel,137.14,1,137.14
1179,568,Electronics,149.62,1,149.62
1180,568,Electronics,608.75,1,608.75
1181,569,Beauty,55.56,3,166.68
1182,570,Apparel,90.78,1,90.78
1183,570,Grocery,10.16,1,10.16
1184,570,Electronics,407.45,1,407.45
1185,571,Beauty,18.68,2,37.36
1186,572,Grocery,58.82,1,58.82
1187,572,Home & Kitchen,96.37,3,289.11
1188,573,Electronics,679.69,1,679.69
1189,574,Home & Kitchen,67.0,1,67.0
1190,575,Grocery,40.66,1,40.66
1191,576,Sports & Outdoors,97.02,1,97.02
1192,576,Electronics,442.7,1,442.7
1193,576,Electronics,330.96,1,330.96
1194,576,Beauty,63.27,1,63.27
1195,577,Home & Kitchen,248.31,2,496.62
1196,578,Electronics,714.39,2,1428.78
1197,579,Electronics,733.31,1,733.31
1198,579,Home & Kitchen,227.6,1,227.6
1199,580,Beauty,73.06,1,73.06
1200,580,Toys & Games,114.85,1,114.85
1201,580,Books,26.0,1,26.0
1202,580,Toys & Games,74.85,1,74.85
1203,580,Sports & Outdoors,215.44,2,430.88
1204,581,Home & Kitchen,107.14,1,107.14
1205,581,Toys & Games,48.27,1,48.27
1206,581,Apparel,41.62,1,41.62
1207,582,Apparel,62.28,1,62.28
1208,583,Home & Kitchen,203.76,3,611.28
1209,583,Beauty,13.33,1,13.33
1210,584,Electronics,792.23,1,792.23
1211,585,Books,19.32,2,38.64
1212,586,Electronics,263.96,1,263.96
1213,586,Apparel,22.26,2,44.52
1214,586,Toys & Games,54.25,1,54.25
1215,587,Beauty,65.65,1,65.65
1216,587,Apparel,49.22,1,49.22
1217,588,Electronics,532.1,1,532.1
1218,588,Home & Kitchen,134.99,2,269.98
1219,588,Apparel,132.25,2,264.5
1220,589,Grocery,19.83,1,19.83
1221,589,Apparel,96.82,1,96.82
1222,590,Apparel,20.17,1,20.17
1223,591,Electronics,473.04,1,473.04
1224,591,Toys & Games,92.34,1,92.34
1225,592,Books,17.09,1,17.09
1226,592,Home & Kitchen,290.82,3,872.46
1227,592,Apparel,119.62,3,358.86
1228,593,Electronics,256.53,1,256.53
1229,593,Beauty,55.31,1,55.31
1230,594,Toys & Games,41.17,2,82.34
1231,594,Beauty,42.7,1,42.7
1232,595,Home & Kitchen,203.2,3,609.6
1233,595,Electronics,673.59,1,673.59
1234,595,Toys & Games,74.8,3,224.4
1235,595,Toys & Games,16.39,1,16.39
1236,596,Electronics,512.86,3,1538.58
1237,597,Beauty,16.31,1,16.31
1238,597,Sports & Outdoors,128.44,1,128.44
1239,598,Beauty,71.53,1,71.53
1240,598,Grocery,16.74,1,16.74
1241,598,Electronics,848.81,1,848.81
1242,598,Sports & Outdoors,174.99,2,349.98
1243,599,Electronics,134.31,1,134.31
1244,599,Apparel,80.72,1,80.72
1245,599,Grocery,22.52,2,45.04
1246,600,Electronics,476.26,1,476.26
1247,600,Apparel,97.64,2,195.28
1248,600,Sports & Outdoors,121.09,2,242.18
1249,600,Apparel,116.05,1,116.05
1250,600,Toys & Games,97.31,2,194.62
1251,601,Grocery,14.22,1,14.22
1252,602,Toys & Games,84.03,1,84.03
1253,603,Apparel,131.26,2,262.52
1254,604,Electronics,324.69,1,324.69
1255,605,Home & Kitchen,48.6,1,48.6
1256,606,Home & Kitchen,108.12,1,108.12
1257,606,Apparel,44.11,3,132.33
1258,606,Toys & Games,9.71,1,9.71
1259,607,Books,36.19,1,36.19
1260,607,Electronics,671.59,3,2014.77
1261,607,Home & Kitchen,295.87,1,295.87
1262,607,Apparel,35.56,1,35.56
1263,607,Books,19.29,2,38.58
1264,608,Apparel,118.22,1,118.22
1265,608,Beauty,30.59,1,30.59
1266,609,Electronics,276.39,2,552.78
1267,609,Home & Kitchen,283.24,1,283.24
1268,609,Grocery,55.84,1,55.84
1269,610,Electronics,383.3,2,766.6
1270,610,Beauty,77.48,2,154.96
1271,610,Toys & Games,21.13,1,21.13
1272,610,Electronics,844.33,1,844.33
1273,611,Sports & Outdoors,175.45,1,175.45
1274,611,Toys & Games,32.14,1,32.14
1275,611,Electronics,110.11,1,110.11
1276,612,Toys & Games,19.35,1,19.35
1277,613,Home & Kitchen,49.8,1,49.8
1278,614,Sports & Outdoors,47.1,1,47.1
1279,614,Beauty,15.43,1,15.43
1280,614,Apparel,76.46,2,152.92
1281,615,Sports & Outdoors,14.67,1,14.67
1282,615,Apparel,100.06,1,100.06
1283,615,Grocery,16.26,1,16.26
1284,615,Sports & Outdoors,208.14,1,208.14
1285,615,Sports & Outdoors,82.77,1,82.77
1286,616,Books,7.01,1,7.01
1287,617,Electronics,480.46,1,480.46
1288,617,Apparel,99.71,1,99.71
1289,618,Grocery,36.25,3,108.75
1290,619,Beauty,73.76,1,73.76
1291,620,Electronics,276.59,1,276.59
1292,621,Toys & Games,60.33,1,60.33
1293,622,Grocery,46.54,1,46.54
1294,622,Home & Kitchen,50.65,2,101.3
1295,622,Beauty,82.0,1,82.0
1296,623,Grocery,55.43,1,55.43
1297,623,Electronics,790.15,1,790.15
1298,624,Books,15.2,1,15.2
1299,625,Sports & Outdoors,29.74,1,29.74
1300,626,Apparel,57.49,2,114.98
1301,627,Apparel,125.56,1,125.56
1302,627,Electronics,78.66,3,235.98
1303,627,Apparel,138.63,1,138.63
1304,628,Toys & Games,114.49,1,114.49
1305,628,Home & Kitchen,219.98,1,219.98
1306,629,Apparel,47.69,2,95.38
1307,630,Apparel,43.31,1,43.31
1308,630,Electronics,496.96,3,1490.88
1309,631,Toys & Games,100.05,1,100.05
1310,631,Toys & Games,113.43,1,113.43
1311,631,Apparel,69.16,1,69.16
1312,631,Apparel,97.35,1,97.35
1313,632,Beauty,80.78,1,80.78
1314,633,Electronics,124.86,1,124.86
1315,633,Apparel,45.93,2,91.86
1316,634,Apparel,129.29,1,129.29
1317,634,Toys & Games,13.2,2,26.4
1318,635,Electronics,614.93,1,614.93
1319,635,Electronics,97.14,3,291.42
1320,636,Toys & Games,108.22,1,108.22
1321,636,Electronics,589.77,1,589.77
1322,636,Electronics,622.69,1,622.69
1323,636,Toys & Games,76.23,1,76.23
1324,637,Home & Kitchen,201.91,1,201.91
1325,638,Toys & Games,64.59,1,64.59
1326,639,Apparel,127.42,1,127.42
1327,639,Electronics,67.29,1,67.29
1328,639,Apparel,73.21,2,146.42
