order_id,customer_id,order_date,channel,region,subtotal,discount_amount,shipping_fee,net_revenue,gross_revenue,status
326,110,2025-08-19,Paid Ads,West,249.28,0.0,0.0,249.28,249.28,Completed
327,110,2025-12-09,Email,West,255.72,0.0,0.0,255.72,255.72,Completed
328,110,2025-12-11,Organic Search,West,262.17,0.0,0.0,262.17,262.17,Completed
329,111,2025-02-13,Social Media,Central,866.76,43.34,0.0,0.0,823.42,Returned
330,111,2025-02-17,Email,Central,2172.91,0.0,0.0,2172.91,2172.91,Completed
331,113,2025-03-21,Direct,East,281.3,14.07,0.0,267.23,267.23,Completed
332,113,2025-05-24,Paid Ads,East,27.92,0.0,6.24,34.16,34.16,Completed
333,113,2025-06-13,Social Media,East,192.58,0.0,0.0,192.58,192.58,Completed
334,114,2023-10-25,Referral,North,257.95,0.0,0.0,257.95,257.95,Completed
335,114,2024-03-27,Referral,North,35.02,0.0,7.81,42.83,42.83,Completed
336,114,2024-09-03,Paid Ads,North,146.1,21.92,0.0,124.18,124.18,Completed
337,114,2025-05-03,Social Media,North,199.9,10.0,0.0,189.9,189.9,Completed
338,114,2025-06-10,Direct,North,1831.64,0.0,0.0,1831.64,1831.64,Completed
339,114,2025-09-14,Direct,North,237.62,11.88,0.0,225.74,225.74,Completed
340,115,2024-06-06,Social Media,East,206.74,20.67,0.0,186.07,186.07,Completed
341,115,2024-12-10,Direct,East,272.37,54.47,0.0,217.9,217.9,Completed
342,115,2024-12-13,Social Media,East,32.82,0.0,7.05,0.0,39.87,Returned
343,115,2025-04-03,Organic Search,East,247.97,0.0,0.0,247.97,247.97,Completed
344,115,2025-04-19,Social Media,East,187.47,0.0,0.0,187.47,187.47,Completed
345,115,2025-06-01,Social Media,East,1224.27,0.0,0.0,1224.27,1224.27,Completed
346,115,2025-07-10,Email,East,397.58,19.88,0.0,377.7,377.7,Completed
347,115,2025-08-28,Organic Search,East,876.53,0.0,0.0,876.53,876.53,Completed
348,116,2023-10-24,Email,East,661.49,0.0,0.0,661.49,661.49,Completed
349,116,2025-01-04,Email,East,19.45,1.94,8.26,25.77,25.77,Completed
350,117,2023-12-28,Paid Ads,West,85.68,0.0,0.0,0.0,85.68,Returned
351,117,2024-04-17,Direct,West,316.88,0.0,0.0,316.88,316.88,Completed
352,117,2025-02-19,Referral,West,625.8,62.58,0.0,563.22,563.22,Completed
353,119,2024-07-29,Email,North,848.62,42.43,0.0,806.19,806.19,Completed
354,120,2024-06-02,Paid Ads,West,722.43,72.24,0.0,650.19,650.19,Completed
355,120,2025-01-03,Email,West,74.83,0.0,8.87,83.7,83.7,Completed
356,121,2024-11-23,Referral,West,589.32,0.0,0.0,589.32,589.32,Completed
357,122,2023-09-23,Organic Search,East,47.12,9.42,5.75,43.45,43.45,Completed
358,122,2024-05-08,Direct,East,20.53,2.05,7.21,25.69,25.69,Completed
359,122,2025-01-24,Referral,East,1009.35,0.0,0.0,1009.35,1009.35,Completed
360,123,2024-12-10,Organic Search,South,863.87,0.0,0.0,863.87,863.87,Completed
361,124,2025-03-29,Email,South,603.62,0.0,0.0,603.62,603.62,Completed
362,124,2025-10-22,Social Media,South,1218.22,0.0,0.0,1218.22,1218.22,Completed
363,124,2025-12-08,Social Media,South,1068.49,0.0,0.0,1068.49,1068.49,Completed
364,125,2025-04-28,Paid Ads,North,251.18,37.68,0.0,213.5,213.5,Completed
365,125,2025-10-08,Social Media,North,1227.83,184.17,0.0,1043.66,1043.66,Completed
366,126,2025-01-02,Email,Central,724.55,72.46,0.0,652.09,652.09,Completed
367,127,2025-06-04,Social Media,North,54.36,0.0,7.57,61.93,61.93,Completed
368,128,2024-03-07,Organic Search,North,86.95,0.0,0.0,86.95,86.95,Completed
369,128,2024-10-20,Email,North,719.57,0.0,0.0,719.57,719.57,Completed
370,129,2025-10-20,Organic Search,Central,583.45,0.0,0.0,583.45,583.45,Completed
371,130,2024-04-13,Email,North,351.21,0.0,0.0,351.21,351.21,Completed
372,130,2024-04-18,Organic Search,North,13.77,0.0,4.39,0.0,18.16,Returned
373,131,2025-02-08,Social Media,North,399.84,0.0,0.0,399.84,399.84,Completed
374,132,2025-01-08,Paid Ads,South,1095.83,0.0,0.0,1095.83,1095.83,Completed
375,132,2025-01-17,Organic Search,South,287.27,28.73,0.0,258.54,258.54,Completed
376,132,2025-02-20,Direct,South,89.87,0.0,0.0,89.87,89.87,Completed
377,132,2025-03-08,Social Media,South,585.75,0.0,0.0,585.75,585.75,Completed
378,132,2025-04-04,Social Media,South,17.98,0.9,4.79,21.87,21.87,Completed
379,132,2025-04-15,Social Media,South,611.82,122.36,0.0,489.46,489.46,Completed
380,132,2025-04-22,Organic Search,South,643.5,0.0,0.0,643.5,643.5,Completed
381,132,2025-05-15,Organic Search,South,992.34,99.23,0.0,893.11,893.11,Completed
382,132,2025-06-25,Social Media,South,28.18,5.64,5.92,28.46,28.46,Completed
383,132,2025-08-28,Organic Search,South,826.08,82.61,0.0,743.47,743.47,Completed
384,132,2025-08-30,Social Media,South,1439.2,0.0,0.0,1439.2,1439.2,Completed
385,134,2025-07-15,Social Media,South,1199.25,0.0,0.0,1199.25,1199.25,Completed
386,135,2024-01-30,Email,West,51.8,0.0,8.55,60.35,60.35,Completed
387,135,2025-04-03,Social Media,West,219.84,0.0,0.0,219.84,219.84,Completed
388,135,2025-04-14,Direct,West,71.47,0.0,5.69,77.16,77.16,Completed
389,136,2025-05-23,Email,West,71.32,0.0,5.36,76.68,76.68,Completed
390,136,2025-05-26,Email,West,66.92,3.35,8.27,0.0,71.84,Returned
391,136,2025-09-16,Direct,West,1292.74,129.27,0.0,1163.47,1163.47,Completed
392,139,2023-09-21,Organic Search,North,123.91,6.2,0.0,117.71,117.71,Completed
393,139,2023-12-18,Paid Ads,North,354.74,17.74,0.0,337.0,337.0,Completed
394,140,2023-11-23,Direct,South,21.88,0.0,6.54,28.42,28.42,Completed
395,140,2023-11-25,Direct,South,146.95,29.39,0.0,117.56,117.56,Completed
396,140,2023-12-09,Email,South,1831.27,0.0,0.0,1831.27,1831.27,Completed
397,140,2024-01-19,Email,South,995.71,0.0,0.0,995.71,995.71,Completed
398,140,2024-07-17,Paid Ads,South,662.18,33.11,0.0,629.07,629.07,Completed
399,140,2024-08-26,Paid Ads,South,25.24,0.0,6.31,31.55,31.55,Completed
400,141,2024-03-16,Email,East,557.01,55.7,0.0,501.31,501.31,Completed
401,141,2024-05-24,Direct,East,118.93,0.0,0.0,118.93,118.93,Completed
402,141,2024-07-05,Direct,East,293.55,0.0,0.0,293.55,293.55,Completed
403,141,2024-08-01,Social Media,East,132.41,26.48,0.0,105.93,105.93,Completed
404,141,2024-09-18,Social Media,East,1353.41,67.67,0.0,1285.74,1285.74,Completed
405,141,2024-10-28,Paid Ads,East,338.33,0.0,0.0,338.33,338.33,Completed
406,141,2024-10-28,Organic Search,East,402.21,20.11,0.0,382.1,382.1,Completed
407,141,2024-12-26,Paid Ads,East,359.56,0.0,0.0,359.56,359.56,Completed
408,141,2025-02-09,Email,East,88.46,0.0,0.0,88.46,88.46,Completed
409,141,2025-02-18,Direct,East,243.64,0.0,0.0,243.64,243.64,Completed
410,141,2025-03-28,Paid Ads,East,935.36,93.54,0.0,841.82,841.82,Completed
411,141,2025-05-12,Social Media,East,49.9,7.48,4.56,46.98,46.98,Completed
412,141,2025-07-18,Social Media,East,878.42,0.0,0.0,878.42,878.42,Completed
413,142,2025-01-16,Organic Search,North,338.56,33.86,0.0,304.7,304.7,Completed
414,143,2024-05-02,Email,Central,813.43,162.69,0.0,650.74,650.74,Completed
415,143,2024-08-11,Paid Ads,Central,1653.33,82.67,0.0,1570.66,1570.66,Completed
416,143,2025-10-31,Referral,Central,71.84,0.0,5.07,76.91,76.91,Completed
417,146,2024-12-26,Referral,Central,933.71,0.0,0.0,933.71,933.71,Completed
418,146,2025-09-06,Direct,Central,2096.35,0.0,0.0,2096.35,2096.35,Completed
419,147,2023-08-30,Email,North,467.09,93.42,0.0,373.67,373.67,Completed
420,147,2023-11-19,Organic Search,North,342.48,17.12,0.0,325.36,325.36,Completed
421,147,2023-12-05,Social Media,North,30.98,1.55,7.67,37.1,37.1,Completed
422,148,2025-07-15,Email,North,78.18,15.64,0.0,62.54,62.54,Completed
423,149,2025-08-27,Social Media,West,22.33,2.23,5.89,25.99,25.99,Completed
424,150,2024-05-05,Email,East,604.89,0.0,0.0,0.0,604.89,Returned
425,151,2024-03-24,Referral,North,718.38,35.92,0.0,682.46,682.46,Completed
426,151,2024-03-25,Direct,North,96.33,0.0,0.0,96.33,96.33,Completed
427,151,2024-04-27,Paid Ads,North,954.79,0.0,0.0,954.79,954.79,Completed
428,151,2024-08-19,Social Media,North,345.01,0.0,0.0,0.0,345.01,Returned
429,151,2025-02-16,Paid Ads,North,1373.82,0.0,0.0,0.0,1373.82,Returned
430,151,2025-04-15,Paid Ads,North,53.92,0.0,8.4,62.32,62.32,Completed
431,151,2025-04-26,Organic Search,North,22.06,4.41,8.63,26.28,26.28,Completed
432,151,2025-05-04,Direct,North,219.71,0.0,0.0,219.71,219.71,Completed
433,151,2025-07-20,Organic Search,North,261.88,0.0,0.0,261.88,261.88,Completed
434,152,2024-03-03,Social Media,North,1347.74,0.0,0.0,1347.74,1347.74,Completed
435,153,2024-08-01,Organic Search,West,243.04,24.3,0.0,218.74,218.74,Completed
436,153,2024-11-09,Email,West,213.85,42.77,0.0,171.08,171.08,Completed
437,153,2025-03-04,Social Media,West,96.35,14.45,0.0,81.9,81.9,Completed
438,153,2025-04-21,Referral,West,542.78,0.0,0.0,542.78,542.78,Completed
439,153,2025-07-18,Email,West,14.67,0.73,8.56,22.5,22.5,Completed
440,154,2024-06-05,Email,East,796.77,0.0,0.0,796.77,796.77,Completed
441,154,2024-07-12,Organic Search,East,217.04,0.0,0.0,217.04,217.04,Completed
442,154,2024-08-21,Social Media,East,113.8,11.38,0.0,102.42,102.42,Completed
443,154,2024-11-07,Paid Ads,East,1714.82,0.0,0.0,1714.82,1714.82,Completed
444,154,2024-11-13,Social Media,East,126.59,0.0,0.0,126.59,126.59,Completed
445,154,2024-12-01,Organic Search,East,126.54,6.33,0.0,120.21,120.21,Completed
446,155,2025-07-25,Paid Ads,South,139.85,6.99,0.0,132.86,132.86,Completed
447,155,2025-10-15,Paid Ads,South,750.25,75.03,0.0,675.22,675.22,Completed
448,156,2024-01-17,Paid Ads,East,752.06,37.6,0.0,714.46,714.46,Completed
449,156,2024-02-11,Email,East,33.13,0.0,4.01,37.14,37.14,Completed
450,156,2024-04-01,Social Media,East,372.76,0.0,0.0,372.76,372.76,Completed
451,157,2024-12-16,Direct,North,1349.61,134.96,0.0,1214.65,1214.65,Completed
452,157,2025-07-07,Social Media,North,797.18,0.0,0.0,797.18,797.18,Completed
453,157,2025-09-23,Paid Ads,North,911.6,91.16,0.0,820.44,820.44,Completed
454,159,2025-10-19,Social Media,Central,779.49,0.0,0.0,779.49,779.49,Completed
455,160,2025-11-19,Paid Ads,West,635.01,0.0,0.0,635.01,635.01,Completed
456,161,2024-08-24,Organic Search,Central,316.08,0.0,0.0,316.08,316.08,Completed
457,161,2025-03-17,Email,Central,242.05,0.0,0.0,242.05,242.05,Completed
458,162,2024-11-19,Social Media,North,276.66,0.0,0.0,276.66,276.66,Completed
459,162,2025-02-19,Paid Ads,North,739.88,0.0,0.0,739.88,739.88,Completed
460,163,2023-09-12,Paid Ads,North,194.58,0.0,0.0,0.0,194.58,Returned
461,163,2023-12-03,Email,North,240.76,0.0,0.0,240.76,240.76,Completed
462,164,2025-07-04,Social Media,East,41.47,8.29,6.64,39.82,39.82,Completed
463,165,2024-09-27,Paid Ads,West,17.87,0.0,6.83,24.7,24.7,Completed
464,165,2025-04-25,Paid Ads,West,367.83,0.0,0.0,367.83,367.83,Completed
465,165,2025-11-28,Social Media,West,377.82,0.0,0.0,377.82,377.82,Completed
466,166,2025-02-14,Paid Ads,East,545.56,0.0,0.0,545.56,545.56,Completed
467,166,2025-04-07,Social Media,East,750.23,0.0,0.0,750.23,750.23,Completed
468,166,2025-11-12,Paid Ads,East,38.09,1.9,5.2,41.39,41.39,Completed
469,166,2025-11-20,Email,East,99.13,0.0,0.0,99.13,99.13,Completed
470,167,2025-01-11,Social Media,Central,989.14,49.46,0.0,939.68,939.68,Completed
471,167,2025-06-17,Organic Search,Central,20.64,2.06,7.39,25.97,25.97,Completed
472,167,2025-08-24,Organic Search,Central,248.15,0.0,0.0,248.15,248.15,Completed
473,168,2024-08-09,Direct,North,176.54,8.83,0.0,167.71,167.71,Completed
474,170,2024-03-25,Email,East,233.64,0.0,0.0,233.64,233.64,Completed
475,170,2025-01-04,Organic Search,East,83.15,0.0,0.0,83.15,83.15,Completed
476,171,2024-07-09,Organic Search,North,363.42,0.0,0.0,363.42,363.42,Completed
477,171,2024-10-28,Social Media,North,146.06,29.21,0.0,116.85,116.85,Completed
478,175,2025-03-04,Email,North,297.74,0.0,0.0,297.74,297.74,Completed
479,175,2025-04-21,Paid Ads,North,114.1,0.0,0.0,114.1,114.1,Completed
480,175,2025-05-03,Paid Ads,North,887.69,0.0,0.0,887.69,887.69,Completed
481,176,2024-10-18,Paid Ads,East,478.35,23.92,0.0,454.43,454.43,Completed
482,176,2025-03-15,Organic Search,East,45.81,4.58,4.47,45.7,45.7,Completed
483,177,2024-10-14,Organic Search,West,51.91,0.0,8.95,60.86,60.86,Completed
484,177,2025-12-21,Paid Ads,West,82.51,0.0,0.0,82.51,82.51,Completed
485,177,2025-12-26,Social Media,West,60.52,0.0,6.37,66.89,66.89,Completed
486,178,2024-08-25,Paid Ads,South,61.46,3.07,6.76,65.15,65.15,Completed
487,178,2024-08-31,Organic Search,South,330.38,33.04,0.0,297.34,297.34,Completed
488,178,2024-11-01,Social Media,South,308.34,15.42,0.0,292.92,292.92,Completed
489,178,2025-01-14,Referral,South,216.69,43.34,0.0,173.35,173.35,Completed
490,178,2025-03-06,Organic Search,South,60.96,9.14,6.51,58.33,58.33,Completed
491,178,2025-03-30,Social Media,South,234.1,0.0,0.0,234.1,234.1,Completed
492,178,2025-07-02,Social Media,South,136.93,0.0,0.0,136.93,136.93,Completed
493,178,2025-09-25,Email,South,165.49,33.1,0.0,132.39,132.39,Completed
494,178,2025-12-08,Referral,South,760.0,0.0,0.0,760.0,760.0,Completed
495,179,2023-10-24,Organic Search,South,41.15,0.0,6.78,47.93,47.93,Completed
496,179,2023-11-15,Paid Ads,South,175.55,0.0,0.0,175.55,175.55,Completed
497,179,2023-12-03,Paid Ads,South,653.05,0.0,0.0,653.05,653.05,Completed
498,179,2024-03-07,Paid Ads,South,397.4,0.0,0.0,397.4,397.4,Completed
499,180,2024-05-12,Paid Ads,North,967.18,0.0,0.0,967.18,967.18,Completed
500,180,2024-08-24,Direct,North,812.64,0.0,0.0,812.64,812.64,Completed
501,180,2025-01-17,Organic Search,North,223.07,22.31,0.0,200.76,200.76,Completed
502,180,2025-02-14,Paid Ads,North,928.02,0.0,0.0,928.02,928.02,Completed
503,180,2025-07-01,Social Media,North,177.15,26.57,0.0,150.58,150.58,Completed
504,180,2025-07-21,Organic Search,North,226.18,0.0,0.0,226.18,226.18,Completed
505,180,2025-07-30,Social Media,North,102.98,0.0,0.0,102.98,102.98,Completed
506,180,2025-10-15,Email,North,561.61,0.0,0.0,561.61,561.61,Completed
507,180,2025-11-11,Paid Ads,North,540.21,0.0,0.0,540.21,540.21,Completed
508,181,2024-10-22,Direct,West,142.58,0.0,0.0,142.58,142.58,Completed
509,181,2024-11-03,Email,West,97.6,0.0,0.0,97.6,97.6,Completed
510,181,2024-12-27,Paid Ads,West,66.98,0.0,8.91,75.89,75.89,Completed
511,181,2025-04-18,Direct,West,792.31,79.23,0.0,713.08,713.08,Completed
512,182,2025-09-24,Email,North,173.94,0.0,0.0,173.94,173.94,Completed
513,183,2023-10-28,Email,West,56.09,5.61,6.09,56.57,56.57,Completed
514,184,2024-02-10,Email,East,137.38,13.74,0.0,123.64,123.64,Completed
515,184,2025-01-13,Organic Search,East,421.02,63.15,0.0,357.87,357.87,Completed
516,184,2025-04-10,Email,East,2794.7,558.94,0.0,2235.76,2235.76,Completed
517,184,2025-10-02,Email,East,117.34,23.47,0.0,93.87,93.87,Completed
518,185,2024-07-31,Organic Search,East,268.29,26.83,0.0,241.46,241.46,Completed
519,185,2024-08-24,Social Media,East,1768.79,88.44,0.0,1680.35,1680.35,Completed
520,185,2024-09-20,Paid Ads,East,243.31,0.0,0.0,243.31,243.31,Completed
521,185,2024-11-19,Social Media,East,24.48,1.22,5.81,29.07,29.07,Completed
522,185,2024-12-27,Email,East,229.37,0.0,0.0,229.37,229.37,Completed
523,185,2025-02-04,Email,East,349.68,0.0,0.0,349.68,349.68,Completed
524,185,2025-04-03,Organic Search,East,47.89,0.0,5.66,53.55,53.55,Completed
525,185,2025-08-28,Organic Search,East,711.44,0.0,0.0,711.44,711.44,Completed
526,186,2025-11-23,Organic Search,West,165.68,8.28,0.0,157.4,157.4,Completed
527,187,2025-08-13,Referral,West,70.14,0.0,6.82,76.96,76.96,Completed
528,188,2024-08-09,Email,North,108.42,0.0,0.0,108.42,108.42,Completed
529,188,2025-07-04,Organic Search,North,541.43,0.0,0.0,541.43,541.43,Completed
530,188,2025-09-09,Social Media,North,363.75,0.0,0.0,363.75,363.75,Completed
531,189,2025-01-17,Direct,Central,416.52,0.0,0.0,416.52,416.52,Completed
532,189,2025-02-11,Email,Central,376.2,0.0,0.0,376.2,376.2,Completed
533,190,2023-12-24,Social Media,East,258.17,0.0,0.0,258.17,258.17,Completed
534,190,2024-04-06,Paid Ads,East,527.5,0.0,0.0,527.5,527.5,Completed
535,190,2024-08-05,Paid Ads,East,284.68,0.0,0.0,284.68,284.68,Completed
536,190,2024-12-20,Email,East,75.19,0.0,0.0,75.19,75.19,Completed
537,191,2024-07-20,Organic Search,North,112.98,5.65,0.0,107.33,107.33,Completed
538,191,2025-05-01,Organic Search,North,549.95,82.49,0.0,467.46,467.46,Completed
539,191,2025-05-04,Organic Search,North,1415.94,283.19,0.0,1132.75,1132.75,Completed
540,191,2025-10-23,Social Media,North,86.88,0.0,0.0,86.88,86.88,Completed
541,192,2024-10-18,Paid Ads,Central,493.17,0.0,0.0,493.17,493.17,Completed
542,192,2024-12-14,Email,Central,49.89,0.0,7.18,57.07,57.07,Completed
543,193,2025-05-30,Social Media,West,227.66,0.0,0.0,227.66,227.66,Completed
544,194,2024-05-15,Social Media,South,653.3,0.0,0.0,653.3,653.3,Completed
545,194,2024-10-19,Email,South,1063.09,0.0,0.0,1063.09,1063.09,Completed
546,194,2025-01-17,Email,South,1444.13,288.83,0.0,1155.3,1155.3,Completed
547,194,2025-01-28,Organic Search,South,826.77,0.0,0.0,826.77,826.77,Completed
548,194,2025-03-15,Direct,South,32.54,0.0,7.92,40.46,40.46,Completed
549,195,2025-10-25,Organic Search,East,98.1,0.0,0.0,98.1,98.1,Completed
550,195,2025-12-03,Organic Search,East,116.08,0.0,0.0,116.08,116.08,Completed
551,196,2025-12-05,Referral,West,393.55,0.0,0.0,393.55,393.55,Completed
552,198,2023-10-10,Email,East,8.91,1.34,8.51,16.08,16.08,Completed
553,198,2024-11-09,Paid Ads,East,48.88,0.0,7.34,56.22,56.22,Completed
554,198,2024-12-04,Direct,East,119.39,0.0,0.0,119.39,119.39,Completed
555,199,2025-06-27,Direct,East,41.2,4.12,5.66,42.74,42.74,Completed
556,200,2024-04-20,Paid Ads,North,253.0,0.0,0.0,253.0,253.0,Completed
557,200,2024-05-31,Email,North,372.52,0.0,0.0,372.52,372.52,Completed
558,200,2024-08-16,Organic Search,North,1288.65,0.0,0.0,1288.65,1288.65,Completed
559,200,2024-09-27,Email,North,1484.95,0.0,0.0,1484.95,1484.95,Completed
560,200,2025-02-08,Social Media,North,11.91,1.79,8.82,0.0,18.94,Returned
561,200,2025-05-20,Organic Search,North,218.5,0.0,0.0,0.0,218.5,Returned
562,200,2025-08-11,Organic Search,North,17.63,1.76,6.47,22.34,22.34,Completed
563,201,2023-11-22,Social Media,West,189.67,0.0,0.0,189.67,189.67,Completed
564,202,2025-04-27,Paid Ads,Central,383.36,0.0,0.0,383.36,383.36,Completed
565,202,2025-11-13,Social Media,Central,281.45,0.0,0.0,281.45,281.45,Completed
566,202,2025-12-29,Social Media,Central,85.5,0.0,0.0,85.5,85.5,Completed
567,203,2024-06-26,Direct,Central,109.38,0.0,0.0,109.38,109.38,Completed
568,203,2024-11-13,Social Media,Central,895.51,44.78,0.0,850.73,850.73,Completed
569,203,2025-03-14,Social Media,Central,166.68,0.0,0.0,166.68,166.68,Completed
570,203,2025-09-20,Paid Ads,Central,508.39,25.42,0.0,482.97,482.97,Completed
571,204,2024-05-25,Referral,North,37.36,1.87,7.55,43.04,43.04,Completed
572,205,2023-06-26,Organic Search,South,347.93,0.0,0.0,347.93,347.93,Completed
573,205,2023-07-22,Social Media,South,679.69,0.0,0.0,679.69,679.69,Completed
574,207,2025-06-14,Direct,South,67.0,0.0,8.88,75.88,75.88,Completed
575,207,2025-11-06,Paid Ads,South,40.66,0.0,5.59,46.25,46.25,Completed
576,208,2024-06-25,Organic Search,West,933.95,0.0,0.0,933.95,933.95,Completed
577,208,2024-07-08,Social Media,West,496.62,24.83,0.0,471.79,471.79,Completed
578,209,2025-04-28,Direct,East,1428.78,71.44,0.0,1357.34,1357.34,Completed
579,210,2024-04-25,Direct,North,960.91,0.0,0.0,960.91,960.91,Completed
580,210,2024-08-17,Referral,North,719.64,0.0,0.0,719.64,719.64,Completed
581,211,2025-03-16,Organic Search,North,197.03,0.0,0.0,197.03,197.03,Completed
582,212,2023-07-30,Email,Central,62.28,0.0,5.92,68.2,68.2,Completed
583,212,2024-01-09,Email,Central,624.61,124.92,0.0,499.69,499.69,Completed
584,212,2024-07-12,Referral,Central,792.23,0.0,0.0,792.23,792.23,Completed
585,212,2025-02-17,Organic Search,Central,38.64,7.73,5.74,36.65,36.65,Completed
586,212,2025-03-24,Email,Central,362.73,18.14,0.0,344.59,344.59,Completed
587,212,2025-05-17,Paid Ads,Central,114.87,0.0,0.0,114.87,114.87,Completed
588,212,2025-06-03,Email,Central,1066.58,53.33,0.0,1013.25,1013.25,Completed
589,212,2025-07-09,Direct,Central,116.65,17.5,0.0,99.15,99.15,Completed
590,212,2025-07-14,Email,Central,20.17,0.0,8.73,28.9,28.9,Completed
591,212,2025-09-25,Social Media,Central,565.38,28.27,0.0,537.11,537.11,Completed
592,212,2025-11-18,Paid Ads,Central,1248.41,0.0,0.0,1248.41,1248.41,Completed
593,213,2025-11-28,Email,West,311.84,31.18,0.0,280.66,280.66,Completed
594,214,2025-06-29,Email,West,125.04,0.0,0.0,125.04,125.04,Completed
595,214,2025-10-22,Organic Search,West,1523.98,76.2,0.0,1447.78,1447.78,Completed
596,215,2025-10-09,Organic Search,South,1538.58,0.0,0.0,1538.58,1538.58,Completed
597,215,2025-10-18,Email,South,144.75,14.48,0.0,130.27,130.27,Completed
598,216,2023-10-23,Social Media,West,1287.06,64.35,0.0,1222.71,1222.71,Completed
599,216,2024-03-27,Email,West,260.07,0.0,0.0,260.07,260.07,Completed
600,216,2025-11-02,Social Media,West,1224.39,0.0,0.0,1224.39,1224.39,Completed
601,217,2024-09-22,Paid Ads,West,14.22,0.0,8.3,22.52,22.52,Completed
602,218,2024-12-07,Paid Ads,North,84.03,0.0,0.0,0.0,84.03,Returned
603,219,2024-02-29,Email,East,262.52,13.13,0.0,249.39,249.39,Completed
604,219,2024-03-19,Paid Ads,East,324.69,0.0,0.0,324.69,324.69,Completed
605,219,2024-07-02,Organic Search,East,48.6,0.0,4.34,52.94,52.94,Completed
606,219,2024-07-17,Social Media,East,250.16,0.0,0.0,250.16,250.16,Completed
607,220,2025-03-26,Social Media,West,2420.97,0.0,0.0,2420.97,2420.97,Completed
608,221,2023-09-22,Direct,West,148.81,0.0,0.0,148.81,148.81,Completed
609,221,2023-09-27,Direct,West,891.86,0.0,0.0,891.86,891.86,Completed
610,221,2023-11-14,Paid Ads,West,1787.02,0.0,0.0,1787.02,1787.02,Completed
