customer_id,last_order,frequency,monetary,recency,R,F,M,rfm_score,segment
2026,2025-09-16,1,2284.89,106,4,2,4,10,Loyal Customers
2027,2025-09-24,7,3972.05,98,4,5,5,14,Champions
2028,2024-12-16,1,1010.52,380,2,2,3,7,At Risk
2029,2025-11-11,2,1351.67,50,5,3,4,12,Loyal Customers
2031,2025-11-17,2,106.6,44,5,3,1,9,Potential Loyalists
2032,2025-05-30,3,1167.32,215,3,4,3,10,Loyal Customers
2033,2024-01-05,1,804.19,726,1,2,3,6,At Risk
2034,2025-09-13,3,2349.8,109,4,4,4,12,Loyal Customers
2035,2025-12-14,2,2069.59,17,5,3,4,12,Loyal Customers
2037,2024-03-07,1,46.87,664,1,2,1,4,Hibernating
2039,2025-02-01,3,2336.4,333,2,4,4,10,Loyal Customers
2040,2025-11-16,4,1285.57,45,5,4,3,12,Loyal Customers
2041,2024-11-21,6,4335.51,405,2,5,5,12,Loyal Customers
2043,2024-08-18,2,1676.56,500,1,3,4,8,Potential Loyalists
2044,2025-07-06,12,5273.889999999999,178,3,5,5,13,Champions
2045,2024-10-09,1,557.9,448,1,2,2,5,Hibernating
2046,2025-01-29,3,1430.73,336,2,4,4,10,Loyal Customers
2047,2025-06-22,4,2572.7200000000003,192,3,4,4,11,Loyal Customers
2048,2024-07-08,1,590.77,541,1,2,2,5,Hibernating
2049,2025-03-20,4,896.39,286,2,4,3,9,Potential Loyalists
2050,2025-05-27,2,1315.4,218,3,3,3,9,Potential Loyalists
2051,2025-11-12,7,3106.04,49,5,5,5,15,Champions
2052,2024-04-06,5,1604.3500000000001,634,1,4,4,9,Potential Loyalists
2053,2025-08-27,3,2327.13,126,4,4,4,12,Loyal Customers
2054,2024-12-17,4,3064.95,379,2,4,5,11,Loyal Customers
2056,2025-02-06,2,974.37,328,2,3,3,8,Potential Loyalists
2058,2024-07-23,1,644.48,526,1,2,2,5,Hibernating
2059,2025-12-12,19,8507.31,19,5,5,5,15,Champions
2060,2025-12-07,11,1948.44,24,5,5,4,14,Champions
2062,2024-12-17,3,1638.31,379,2,4,4,10,Loyal Customers
2063,2025-09-19,2,1475.29,103,4,3,4,11,Loyal Customers
2064,2025-11-06,8,3425.51,55,5,5,5,15,Champions
2065,2024-06-03,2,702.49,576,1,3,2,6,At Risk
2067,2024-09-06,2,154.04,481,1,3,1,5,Hibernating
2068,2024-10-12,2,467.74,445,1,3,2,6,At Risk
2069,2025-11-15,3,2019.62,46,5,4,4,13,Champions
2071,2025-03-06,5,2540.6,300,2,4,4,10,Loyal Customers
2072,2025-01-03,4,1814.48,362,2,4,4,10,Loyal Customers
2073,2025-08-13,3,561.28,140,3,4,2,9,Potential Loyalists
2074,2023-08-18,1,328.14,866,1,2,2,5,Hibernating
2075,2025-11-10,2,835.9,51,5,3,3,11,Loyal Customers
2076,2025-10-30,3,712.87,62,4,4,2,10,Loyal Customers
2077,2025-10-25,5,1634.52,67,4,4,4,12,Loyal Customers
2078,2025-06-17,4,998.31,197,3,4,3,10,Loyal Customers
2079,2025-04-17,1,770.61,258,2,2,3,7,At Risk
2082,2024-07-05,1,287.44,544,1,2,2,5,Hibernating
2084,2025-12-18,7,2885.4300000000003,13,5,5,5,15,Champions
2085,2025-10-18,2,500.21,74,4,3,2,9,Potential Loyalists
2086,2025-04-14,1,288.04,261,2,2,2,6,At Risk
2087,2024-11-25,9,3064.81,401,2,5,5,12,Loyal Customers
2088,2025-02-16,2,1659.4,318,2,3,4,9,Potential Loyalists
2089,2023-12-10,1,63.11,752,1,2,1,4,Hibernating
2090,2025-12-21,17,9590.07,10,5,5,5,15,Champions
2093,2025-12-07,2,657.44,24,5,3,2,10,Loyal Customers
2094,2024-09-24,2,1173.01,463,1,3,3,7,At Risk
2095,2025-08-13,1,1168.63,140,3,2,3,8,Potential Loyalists
2096,2025-03-03,3,635.01,303,2,4,2,8,Potential Loyalists
2097,2025-04-16,3,660.04,259,2,4,2,8,Potential Loyalists
2098,2024-06-16,1,778.32,563,1,2,3,6,At Risk
2099,2023-11-01,1,1401.92,791,1,2,4,7,At Risk
2100,2025-09-26,4,335.36,96,4,4,2,10,Loyal Customers
2101,2025-02-18,1,639.82,316,2,2,2,6,At Risk
2102,2025-09-27,7,2027.82,95,4,5,4,13,Champions
2103,2025-12-25,2,523.6,6,5,3,2,10,Loyal Customers
2104,2024-06-02,1,324.26,577,1,2,2,5,Hibernating
2106,2025-02-26,6,1867.0700000000002,308,2,5,4,11,Loyal Customers
2107,2025-06-18,1,2289.56,196,3,2,4,9,Potential Loyalists
2108,2025-12-03,1,252.62,28,5,2,1,8,Potential Loyalists
2109,2025-08-04,5,2198.8,149,3,4,4,11,Loyal Customers
2110,2025-12-16,6,2624.19,15,5,5,4,14,Champions
2111,2025-11-13,1,711.13,48,5,2,2,9,Potential Loyalists
2112,2025-10-14,3,655.08,78,4,4,2,10,Loyal Customers
2114,2025-07-11,2,503.25,173,3,3,2,8,Potential Loyalists
2115,2025-10-13,13,7401.75,79,4,5,5,14,Champions
2116,2025-07-09,5,2843.1400000000003,175,3,4,5,12,Loyal Customers
2117,2025-08-05,3,1227.03,148,3,4,3,10,Loyal Customers
2118,2025-07-06,1,205.95,178,3,2,1,6,At Risk
2119,2025-07-30,6,3108.61,154,3,5,5,13,Champions
2121,2023-05-15,1,545.6,961,1,2,2,5,Hibernating
2122,2025-10-26,2,66.46000000000001,66,4,3,1,8,Potential Loyalists
2124,2025-08-16,8,2246.1299999999997,137,4,5,4,13,Champions
2126,2025-05-27,3,3154.2400000000002,218,3,4,5,12,Loyal Customers
2127,2025-01-21,2,409.54999999999995,344,2,3,2,7,At Risk
2128,2025-06-11,4,709.5799999999999,203,3,4,2,9,Potential Loyalists
2131,2024-06-30,4,1078.37,549,1,4,3,8,Potential Loyalists
2132,2024-09-16,2,829.73,471,1,3,3,7,At Risk
2133,2023-08-30,1,431.37,854,1,2,2,5,Hibernating
2134,2025-12-02,3,1737.38,29,5,4,4,13,Champions
2135,2025-05-27,3,717.3499999999999,218,3,4,2,9,Potential Loyalists
2136,2025-09-12,2,1400.86,110,4,3,4,11,Loyal Customers
2137,2025-11-02,2,2205.2200000000003,59,4,3,4,11,Loyal Customers
2138,2025-09-12,1,65.8,110,4,2,1,7,At Risk
2139,2025-12-03,1,114.85,28,5,2,1,8,Potential Loyalists
2141,2025-11-20,5,548.58,41,5,4,2,11,Loyal Customers
2142,2024-06-16,4,2514.99,563,1,4,4,9,Potential Loyalists
2143,2025-06-27,2,1214.8999999999999,187,3,3,3,9,Potential Loyalists
2144,2025-09-12,2,1470.3000000000002,110,4,3,4,11,Loyal Customers
2145,2025-09-22,1,1502.24,100,4,2,4,10,Loyal Customers
2146,2024-06-28,1,21.96,551,1,2,1,4,Hibernating
2147,2024-10-07,1,68.82,450,1,2,1,4,Hibernating
2148,2025-04-12,1,27.04,263,2,2,1,5,Hibernating
2150,2025-08-29,3,2043.73,124,4,4,4,12,Loyal Customers
2151,2025-05-27,8,6493.610000000001,218,3,5,5,13,Champions
2152,2023-12-03,2,1359.48,759,1,3,4,8,Potential Loyalists
2153,2025-08-25,2,1177.3600000000001,128,4,3,3,10,Loyal Customers
2154,2025-05-14,2,618.96,231,3,3,2,8,Potential Loyalists
2155,2025-11-25,1,72.96,36,5,2,1,8,Potential Loyalists
2156,2025-10-24,2,205.2,68,4,3,1,8,Potential Loyalists
2158,2025-09-05,6,4681.83,117,4,5,5,14,Champions
2160,2025-02-15,3,1840.5800000000002,319,2,4,4,10,Loyal Customers
2161,2025-05-14,4,2799.7999999999997,231,3,4,5,12,Loyal Customers
2162,2025-11-11,1,618.8,50,5,2,2,9,Potential Loyalists
2163,2025-07-12,3,1050.21,172,3,4,3,10,Loyal Customers
2164,2025-07-10,2,1317.28,174,3,3,3,9,Potential Loyalists
2165,2024-03-31,2,673.73,640,1,3,2,6,At Risk
2166,2024-06-12,3,1440.87,567,1,4,4,9,Potential Loyalists
2168,2025-11-14,2,1303.27,47,5,3,3,11,Loyal Customers
2170,2025-11-06,6,1825.0700000000002,55,5,5,4,14,Champions
2172,2025-09-27,4,3790.09,95,4,4,5,13,Champions
2174,2025-07-20,5,4051.17,164,3,4,5,12,Loyal Customers
2175,2025-04-05,5,1486.9399999999998,270,2,4,4,10,Loyal Customers
2176,2025-11-30,5,1841.72,31,5,4,4,13,Champions
2177,2024-12-18,2,689.14,378,2,3,2,7,At Risk
2178,2025-12-19,8,7892.969999999999,12,5,5,5,15,Champions
2179,2025-12-05,5,2249.1800000000003,26,5,4,4,13,Champions
2180,2025-06-29,5,3898.6399999999994,185,3,4,5,12,Loyal Customers
2181,2024-11-18,1,97.87,408,2,2,1,5,Hibernating
2182,2024-12-16,1,56.01,380,2,2,1,5,Hibernating
2183,2025-12-10,2,552.06,21,5,3,2,10,Loyal Customers
2184,2025-07-02,2,628.22,182,3,3,2,8,Potential Loyalists
2185,2025-01-24,1,1854.99,341,2,2,4,8,Potential Loyalists
2186,2025-05-10,5,1876.97,235,3,4,4,11,Loyal Customers
2187,2025-11-10,5,1134.67,51,5,4,3,12,Loyal Customers
2188,2025-07-25,1,30.17,159,3,2,1,6,At Risk
2189,2025-11-05,6,2002.27,56,4,5,4,13,Champions
2191,2025-04-13,1,109.52,262,2,2,1,5,Hibernating
2192,2025-07-26,4,1501.1,158,3,4,4,11,Loyal Customers
2193,2025-12-29,10,6297.21,2,5,5,5,15,Champions
2194,2025-06-22,4,1178.29,192,3,4,3,10,Loyal Customers
2195,2024-11-14,1,20.38,412,2,2,1,5,Hibernating
2196,2024-01-16,1,167.2,715,1,2,1,4,Hibernating
2197,2025-12-13,7,3737.3,18,5,5,5,15,Champions
2198,2025-12-23,8,4362.0,8,5,5,5,15,Champions
2199,2025-09-08,4,1297.49,114,4,4,3,11,Loyal Customers
2201,2025-03-12,1,49.29,294,2,2,1,5,Hibernating
2202,2024-09-19,1,64.73,468,1,2,1,4,Hibernating
2203,2024-07-30,1,80.04,519,1,2,1,4,Hibernating
2204,2024-12-24,1,250.92,372,2,2,1,5,Hibernating
2205,2024-11-22,17,9356.44,404,2,5,5,12,Loyal Customers
2206,2025-01-30,1,17.99,335,2,2,1,5,Hibernating
2207,2025-12-04,2,92.52000000000001,27,5,3,1,9,Potential Loyalists
2209,2025-06-04,3,1538.1200000000001,210,3,4,4,11,Loyal Customers
2210,2025-11-12,1,179.92,49,5,2,1,8,Potential Loyalists
2211,2025-01-25,1,44.46,340,2,2,1,5,Hibernating
2212,2025-04-16,1,26.56,259,2,2,1,5,Hibernating
2213,2025-09-04,3,1018.52,118,4,4,3,11,Loyal Customers
2214,2025-04-05,2,1921.4799999999998,270,2,3,4,9,Potential Loyalists
2216,2025-07-24,3,1216.1200000000001,160,3,4,3,10,Loyal Customers
2217,2025-01-25,1,189.31,340,2,2,1,5,Hibernating
2218,2025-07-07,5,2137.09,177,3,4,4,11,Loyal Customers
2219,2025-11-13,2,384.43,48,5,3,2,10,Loyal Customers
2220,2025-08-23,3,1914.85,130,4,4,4,12,Loyal Customers
2221,2025-04-27,5,1731.28,248,3,4,4,11,Loyal Customers
2222,2025-10-28,1,155.37,64,4,2,1,7,At Risk
2223,2025-11-09,7,3364.3900000000003,52,5,5,5,15,Champions
2225,2025-11-23,5,3002.46,38,5,4,5,14,Champions
2226,2025-04-13,1,527.97,262,2,2,2,6,At Risk
2227,2023-10-14,1,627.15,809,1,2,2,5,Hibernating
2228,2025-08-25,8,5494.88,128,4,5,5,14,Champions
2229,2024-06-21,1,37.16,558,1,2,1,4,Hibernating
2230,2025-06-15,1,361.77,199,3,2,2,7,At Risk
2231,2025-08-24,3,1105.06,129,4,4,3,11,Loyal Customers
2233,2025-12-27,11,4463.57,4,5,5,5,15,Champions
2234,2024-06-04,2,1488.11,575,1,3,4,8,Potential Loyalists
2236,2024-04-18,1,246.08,622,1,2,1,4,Hibernating
2237,2025-05-13,1,314.74,232,3,2,2,7,At Risk
2238,2025-08-20,6,6114.21,133,4,5,5,14,Champions
2239,2024-09-23,2,2658.5099999999998,464,1,3,4,8,Potential Loyalists
2240,2025-08-29,11,6474.34,124,4,5,5,14,Champions
2241,2025-12-24,9,3768.83,7,5,5,5,15,Champions
2242,2025-07-01,5,10159.630000000001,183,3,4,5,12,Loyal Customers
2243,2025-12-28,3,354.06,3,5,4,2,11,Loyal Customers
2244,2025-06-24,2,1354.06,190,3,3,4,10,Loyal Customers
2245,2025-08-09,6,2762.76,144,3,5,5,13,Champions
2246,2025-12-05,6,1700.6399999999999,26,5,5,4,14,Champions
2247,2025-02-20,1,22.92,314,2,2,1,5,Hibernating
2249,2025-06-26,7,2805.72,188,3,5,5,13,Champions
2251,2025-07-11,3,656.8800000000001,173,3,4,2,9,Potential Loyalists
2252,2023-10-30,1,1745.66,793,1,2,4,7,At Risk
2253,2025-05-03,2,2603.83,242,3,3,4,10,Loyal Customers
2255,2024-04-10,4,2010.49,630,1,4,4,9,Potential Loyalists
2256,2025-04-24,5,599.27,251,3,4,2,9,Potential Loyalists
2257,2024-05-24,5,987.6800000000001,586,1,4,3,8,Potential Loyalists
2258,2024-12-07,1,81.15,389,2,2,1,5,Hibernating
2259,2025-02-20,1,518.01,314,2,2,2,6,At Risk
2260,2025-07-28,1,615.87,156,3,2,2,7,At Risk
2261,2025-11-22,2,583.0799999999999,39,5,3,2,10,Loyal Customers
2262,2025-10-11,1,77.33,81,4,2,1,7,At Risk
2263,2025-04-23,2,639.87,252,3,3,2,8,Potential Loyalists
2264,2025-08-15,2,2290.2799999999997,138,4,3,4,11,Loyal Customers
2265,2025-01-17,4,966.34,348,2,4,3,9,Potential Loyalists
2266,2025-06-17,2,780.5,197,3,3,3,9,Potential Loyalists
2268,2025-12-23,4,2085.84,8,5,4,4,13,Champions
2269,2024-01-07,2,214.83999999999997,724,1,3,1,5,Hibernating
2270,2024-12-20,1,38.97,376,2,2,1,5,Hibernating
2271,2025-08-05,3,4743.35,148,3,4,5,12,Loyal Customers
2272,2024-02-11,1,67.59,689,1,2,1,4,Hibernating
2273,2023-07-01,1,773.25,914,1,2,3,6,At Risk
2275,2025-09-27,5,5170.5,95,4,4,5,13,Champions
2276,2025-06-18,1,36.06,196,3,2,1,6,At Risk
2277,2024-01-03,1,235.93,728,1,2,1,4,Hibernating
2278,2024-06-08,1,728.11,571,1,2,3,6,At Risk
2280,2025-06-11,2,2614.58,203,3,3,4,10,Loyal Customers
2281,2025-12-29,7,3433.9,2,5,5,5,15,Champions
2282,2025-12-24,3,664.74,7,5,4,2,11,Loyal Customers
2284,2024-08-02,1,267.4,516,1,2,1,4,Hibernating
2285,2025-12-07,11,4975.389999999999,24,5,5,5,15,Champions
2286,2024-12-24,1,95.06,372,2,2,1,5,Hibernating
2287,2025-12-04,6,2606.36,27,5,5,4,14,Champions
2290,2025-11-30,3,2984.86,31,5,4,5,14,Champions
2291,2025-04-03,4,2595.65,272,2,4,4,10,Loyal Customers
2292,2025-09-08,6,2741.52,114,4,5,5,14,Champions
2294,2024-08-06,3,526.8199999999999,512,1,4,2,7,At Risk
2295,2025-03-21,11,4091.54,285,2,5,5,12,Loyal Customers
2296,2025-02-09,2,112.06,325,2,3,1,6,At Risk
2297,2025-11-03,1,277.08,58,4,2,1,7,At Risk
2298,2024-09-23,1,83.25,464,1,2,1,4,Hibernating
2299,2024-05-02,3,562.18,608,1,4,2,7,At Risk
2301,2024-07-09,3,1800.4,540,1,4,4,9,Potential Loyalists
2302,2024-10-24,4,1787.5700000000002,433,1,4,4,9,Potential Loyalists
2303,2025-09-21,7,2044.42,101,4,5,4,13,Champions
2304,2024-06-04,1,1400.76,575,1,2,4,7,At Risk
2305,2025-12-16,3,922.85,15,5,4,3,12,Loyal Customers
2306,2025-12-29,4,1944.22,2,5,4,4,13,Champions
2307,2024-06-19,4,835.8299999999999,560,1,4,3,8,Potential Loyalists
2308,2025-04-14,1,203.77,261,2,2,1,5,Hibernating
2309,2025-03-16,3,3055.2400000000002,290,2,4,5,11,Loyal Customers
2310,2025-12-14,3,708.29,17,5,4,2,11,Loyal Customers
2311,2025-09-27,4,765.62,95,4,4,3,11,Loyal Customers
2312,2025-01-16,2,418.67,349,2,3,2,7,At Risk
2313,2025-08-03,5,2468.38,150,3,4,4,11,Loyal Customers
2314,2025-12-30,15,4233.5,1,5,5,5,15,Champions
2315,2024-06-13,4,1752.78,566,1,4,4,9,Potential Loyalists
2317,2023-12-19,1,918.35,743,1,2,3,6,At Risk
2318,2024-03-20,3,702.31,651,1,4,2,7,At Risk
2319,2024-01-16,5,3745.41,715,1,4,5,10,Loyal Customers
2320,2025-12-13,11,6137.17,18,5,5,5,15,Champions
2323,2025-02-15,2,728.8800000000001,319,2,3,3,8,Potential Loyalists
2325,2024-09-03,2,886.96,484,1,3,3,7,At Risk
2327,2025-11-09,7,4913.900000000001,52,5,5,5,15,Champions
2328,2025-11-28,1,674.35,33,5,2,2,9,Potential Loyalists
2329,2024-01-24,1,448.53,707,1,2,2,5,Hibernating
2330,2025-06-27,7,2862.83,187,3,5,5,13,Champions
2331,2025-10-14,5,1732.3600000000001,78,4,4,4,12,Loyal Customers
2332,2025-02-17,2,1411.0900000000001,317,2,3,4,9,Potential Loyalists
2335,2024-10-16,2,840.3100000000001,441,1,3,3,7,At Risk
2336,2025-04-30,3,1291.67,245,3,4,3,10,Loyal Customers
2337,2025-03-28,1,173.59,278,2,2,1,5,Hibernating
2338,2025-02-25,1,563.01,309,2,2,2,6,At Risk
2339,2025-08-06,3,1771.45,147,3,4,4,11,Loyal Customers
2340,2025-02-05,3,688.25,329,2,4,2,8,Potential Loyalists
2343,2024-09-22,3,411.19,465,1,4,2,7,At Risk
2344,2025-08-07,7,3452.74,146,3,5,5,13,Champions
2345,2025-07-04,3,1301.4399999999998,180,3,4,3,10,Loyal Customers
2346,2025-12-07,10,5554.3099999999995,24,5,5,5,15,Champions
2348,2025-03-14,1,1627.33,292,2,2,4,8,Potential Loyalists
2350,2025-01-15,1,169.51,350,2,2,1,5,Hibernating
2351,2023-12-18,1,569.87,744,1,2,2,5,Hibernating
2352,2025-09-11,4,3358.3900000000003,111,4,4,5,13,Champions
2353,2024-09-25,5,2785.24,462,1,4,5,10,Loyal Customers
2356,2025-01-04,5,1311.2100000000003,361,2,4,3,9,Potential Loyalists
2357,2025-08-01,5,3056.84,152,3,4,5,12,Loyal Customers
2358,2025-08-29,5,1272.22,124,4,4,3,11,Loyal Customers
2359,2025-08-21,1,79.66,132,4,2,1,7,At Risk
2360,2025-12-18,1,342.61,13,5,2,2,9,Potential Loyalists
2361,2024-04-25,1,104.59,615,1,2,1,4,Hibernating
2362,2025-05-01,2,515.04,244,3,3,2,8,Potential Loyalists
2363,2025-12-17,1,660.97,14,5,2,2,9,Potential Loyalists
2364,2025-11-07,17,9813.92,54,5,5,5,15,Champions
2365,2024-10-30,3,927.59,427,1,4,3,8,Potential Loyalists
2367,2025-09-03,8,2326.53,119,4,5,4,13,Champions
2368,2025-02-22,5,2888.3,312,2,4,5,11,Loyal Customers
2369,2024-07-03,3,2271.62,546,1,4,4,9,Potential Loyalists
2370,2025-08-12,5,2401.13,141,3,4,4,11,Loyal Customers
2371,2025-06-10,4,2686.76,204,3,4,5,12,Loyal Customers
2372,2025-10-30,5,2027.03,62,4,4,4,12,Loyal Customers
2373,2025-09-07,2,488.83,115,4,3,2,9,Potential Loyalists
2374,2023-12-29,3,602.04,733,1,4,2,7,At Risk
2375,2025-11-11,2,273.02,50,5,3,1,9,Potential Loyalists
2376,2025-07-21,1,45.91,163,3,2,1,6,At Risk
2377,2025-02-23,1,653.03,311,2,2,2,6,At Risk
2381,2025-10-28,1,56.53,64,4,2,1,7,At Risk
2382,2025-07-30,8,3316.79,154,3,5,5,13,Champions
2383,2024-11-04,3,3439.21,422,1,4,5,10,Loyal Customers
2384,2025-09-13,6,3797.75,109,4,5,5,14,Champions
2386,2025-10-24,16,7699.54,68,4,5,5,14,Champions
2387,2024-04-23,2,1256.4,617,1,3,3,7,At Risk
2388,2024-12-12,1,751.38,384,2,2,3,7,At Risk
2389,2025-12-10,2,248.81,21,5,3,1,9,Potential Loyalists
2390,2025-01-08,3,1097.6100000000001,357,2,4,3,9,Potential Loyalists
2391,2025-12-23,8,3148.11,8,5,5,5,15,Champions
2392,2025-01-23,2,964.15,342,2,3,3,8,Potential Loyalists
2393,2023-12-03,1,340.78,759,1,2,2,5,Hibernating
2394,2024-05-07,1,77.78,603,1,2,1,4,Hibernating
2395,2025-05-20,5,2495.55,225,3,4,4,11,Loyal Customers
2396,2025-05-13,3,391.5,232,3,4,2,9,Potential Loyalists
2397,2025-09-27,3,831.5899999999999,95,4,4,3,11,Loyal Customers
2398,2025-10-24,2,314.0,68,4,3,2,9,Potential Loyalists
2399,2025-12-09,4,849.0,22,5,4,3,12,Loyal Customers
2400,2025-06-02,1,774.68,212,3,2,3,8,Potential Loyalists
2401,2025-02-14,1,581.56,320,2,2,2,6,At Risk
2403,2024-12-05,7,4030.19,391,2,5,5,12,Loyal Customers
2404,2025-10-14,2,3201.39,78,4,3,5,12,Loyal Customers
2405,2025-03-13,1,58.33,293,2,2,1,5,Hibernating
2408,2025-07-05,4,362.19,179,3,4,2,9,Potential Loyalists
2409,2025-10-28,11,3508.34,64,4,5,5,14,Champions
2410,2024-12-10,2,1367.37,386,2,3,4,9,Potential Loyalists
2411,2025-04-10,2,424.05,265,2,3,2,7,At Risk
2412,2025-12-12,8,2749.85,19,5,5,5,15,Champions
2413,2025-01-15,2,866.9,350,2,3,3,8,Potential Loyalists
2414,2025-10-06,3,668.79,86,4,4,2,10,Loyal Customers
2415,2025-08-17,1,225.16,136,4,2,1,7,At Risk
2416,2025-04-28,3,2102.7799999999997,247,3,4,4,11,Loyal Customers
2417,2023-11-04,4,1982.5,788,1,4,4,9,Potential Loyalists
2419,2024-10-08,1,209.06,449,1,2,1,4,Hibernating
2420,2025-04-09,1,572.6,266,2,2,2,6,At Risk
2421,2025-12-18,16,5626.28,13,5,5,5,15,Champions
2423,2024-11-28,1,223.75,398,2,2,1,5,Hibernating
2424,2025-07-23,3,4708.93,161,3,4,5,12,Loyal Customers
2425,2025-10-03,10,3616.84,89,4,5,5,14,Champions
2426,2024-08-04,5,2277.75,514,1,4,4,9,Potential Loyalists
2427,2024-08-15,5,3065.96,503,1,4,5,10,Loyal Customers
2428,2024-03-05,1,466.24,666,1,2,2,5,Hibernating
2429,2025-04-28,3,660.6999999999999,247,3,4,2,9,Potential Loyalists
2430,2023-12-23,2,1949.25,739,1,3,4,8,Potential Loyalists
2431,2025-06-16,5,1619.83,198,3,4,4,11,Loyal Customers
2432,2025-08-13,2,875.83,140,3,3,3,9,Potential Loyalists
2433,2025-04-14,4,2999.69,261,2,4,5,11,Loyal Customers
2434,2024-12-07,2,1165.0500000000002,389,2,3,3,8,Potential Loyalists
2435,2024-12-24,1,3499.91,372,2,2,5,9,Potential Loyalists
2436,2025-07-12,1,502.72,172,3,2,2,7,At Risk
2437,2025-08-15,6,2822.06,138,4,5,5,14,Champions
2438,2023-12-10,2,811.32,752,1,3,3,7,At Risk
2439,2024-02-19,4,2411.4,681,1,4,4,9,Potential Loyalists
2441,2024-01-31,1,230.7,700,1,2,1,4,Hibernating
2442,2025-10-17,1,21.73,75,4,2,1,7,At Risk
2444,2025-08-17,2,526.47,136,4,3,2,9,Potential Loyalists
2445,2025-07-12,5,3119.04,172,3,4,5,12,Loyal Customers
2446,2025-05-06,1,486.24,239,3,2,2,7,At Risk
2447,2025-08-07,5,4171.35,146,3,4,5,12,Loyal Customers
2448,2024-06-11,1,68.08,568,1,2,1,4,Hibernating
2449,2025-09-12,3,429.07,110,4,4,2,10,Loyal Customers
2450,2025-09-16,2,205.89,106,4,3,1,8,Potential Loyalists
2452,2025-12-08,5,1717.66,23,5,4,4,13,Champions
2454,2025-08-01,3,946.33,152,3,4,3,10,Loyal Customers
2455,2025-07-08,10,4011.74,176,3,5,5,13,Champions
2456,2024-08-03,1,65.41,515,1,2,1,4,Hibernating
2457,2024-06-06,2,1117.81,573,1,3,3,7,At Risk
2458,2024-07-26,1,231.33,523,1,2,1,4,Hibernating
2459,2025-11-28,7,3256.55,33,5,5,5,15,Champions
2460,2024-02-05,2,150.45,695,1,3,1,5,Hibernating
2461,2025-05-26,5,4479.4400000000005,219,3,5,5,13,Champions
2463,2025-07-23,7,4745.68,161,3,5,5,13,Champions
2464,2025-08-07,1,41.34,146,3,2,1,6,At Risk
2466,2024-11-12,1,782.74,414,2,2,3,7,At Risk
2468,2024-02-18,5,863.1399999999999,682,1,5,3,9,Potential Loyalists
2469,2025-02-14,2,65.69,320,2,3,1,6,At Risk
2470,2024-05-23,2,1344.77,587,1,3,3,7,At Risk
2471,2024-04-08,4,635.5799999999999,632,1,4,2,7,At Risk
2472,2025-09-18,2,441.72,104,4,3,2,9,Potential Loyalists
2474,2025-01-21,2,250.51999999999998,344,2,3,1,6,At Risk
2475,2025-11-17,7,2119.05,44,5,5,4,14,Champions
2476,2025-04-05,1,71.95,270,2,2,1,5,Hibernating
2477,2025-09-19,8,4862.61,103,4,5,5,14,Champions
2480,2025-08-26,4,1138.29,127,4,4,3,11,Loyal Customers
2481,2024-11-04,5,986.9699999999999,422,1,5,3,9,Potential Loyalists
2482,2025-04-14,2,198.24,261,2,3,1,6,At Risk
2483,2025-06-17,8,4134.13,197,3,5,5,13,Champions
2485,2024-04-10,1,54.38,630,1,2,1,4,Hibernating
2487,2024-09-22,1,61.38,465,1,2,1,4,Hibernating
2488,2025-03-26,3,2568.0699999999997,280,2,4,4,10,Loyal Customers
2489,2025-03-21,6,4383.0599999999995,285,2,5,5,12,Loyal Customers
2490,2025-11-29,10,7117.29,32,5,5,5,15,Champions
2492,2025-09-21,14,7904.41,101,4,5,5,14,Champions
2493,2024-05-04,2,63.019999999999996,606,1,3,1,5,Hibernating
2494,2025-10-11,2,1012.77,81,4,3,3,10,Loyal Customers
2495,2025-02-18,1,301.06,316,2,2,2,6,At Risk
2496,2025-07-15,1,145.88,169,3,2,1,6,At Risk
2497,2025-11-04,3,581.38,57,4,4,2,10,Loyal Customers
2498,2024-12-10,1,861.58,386,2,2,3,7,At Risk
2499,2024-08-27,5,734.3100000000001,491,1,5,3,9,Potential Loyalists
2500,2025-12-18,10,5627.99,13,5,5,5,15,Champions
